# atlas	1024	1024	50
32	2	2	0	0	0.0000	-36.5500	0.0000	-0.0000	26.0000
33	36	2	8	19	0.0000	-17.5500	8.0000	-19.0000	11.0000
34	70	2	19	8	0.0000	-17.5500	19.0000	-8.0000	23.0000
35	104	2	27	19	0.0000	-17.5500	27.0000	-19.0000	30.0000
36	138	2	23	27	0.0000	-13.5500	23.0000	-27.0000	26.0000
37	172	2	23	27	0.0000	-13.5500	23.0000	-27.0000	26.0000
38	206	2	23	27	0.0000	-13.5500	23.0000	-27.0000	26.0000
39	240	2	8	8	0.0000	-17.5500	8.0000	-8.0000	11.0000
40	274	2	15	19	0.0000	-17.5500	15.0000	-19.0000	19.0000
41	308	2	15	19	0.0000	-17.5500	15.0000	-19.0000	19.0000
42	342	2	23	16	0.0000	-17.5500	23.0000	-16.0000	26.0000
43	376	2	23	12	0.0000	-21.5500	23.0000	-12.0000	26.0000
44	410	2	8	12	0.0000	-28.5500	8.0000	-12.0000	11.0000
45	444	2	15	5	0.0000	-24.5500	15.0000	-5.0000	19.0000
46	478	2	8	8	0.0000	-28.5500	8.0000	-8.0000	11.0000
47	512	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
48	546	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
49	580	2	8	19	0.0000	-17.5500	8.0000	-19.0000	11.0000
50	614	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
51	648	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
52	682	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
53	716	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
54	750	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
55	784	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
56	818	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
57	852	2	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
58	886	2	8	19	0.0000	-17.5500	8.0000	-19.0000	11.0000
59	2	33	8	23	0.0000	-17.5500	8.0000	-23.0000	11.0000
60	36	33	15	19	0.0000	-17.5500	15.0000	-19.0000	19.0000
61	70	33	15	12	0.0000	-21.5500	15.0000	-12.0000	19.0000
62	104	33	15	19	0.0000	-17.5500	15.0000	-19.0000	19.0000
63	138	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
64	172	33	27	27	0.0000	-13.5500	27.0000	-27.0000	30.0000
65	206	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
66	240	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
67	274	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
68	308	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
69	342	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
70	376	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
71	410	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
72	444	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
73	478	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
74	512	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
75	546	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
76	580	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
77	614	33	27	19	0.0000	-17.5500	27.0000	-19.0000	30.0000
78	648	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
79	682	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
80	716	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
81	750	33	23	23	0.0000	-17.5500	23.0000	-23.0000	26.0000
82	784	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
83	818	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
84	852	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
85	886	33	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
86	2	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
87	36	64	27	19	0.0000	-17.5500	27.0000	-19.0000	30.0000
88	70	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
89	104	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
90	138	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
91	172	64	15	19	0.0000	-17.5500	15.0000	-19.0000	19.0000
92	206	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
93	240	64	15	19	0.0000	-17.5500	15.0000	-19.0000	19.0000
94	274	64	12	12	0.0000	-17.5500	12.0000	-12.0000	15.0000
95	308	64	15	4	0.0000	-36.5500	15.0000	-4.0000	19.0000
96	342	64	8	8	0.0000	-17.5500	8.0000	-8.0000	11.0000
97	376	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
98	410	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
99	444	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
100	478	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
101	512	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
102	546	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
103	580	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
104	614	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
105	648	64	8	19	0.0000	-17.5500	8.0000	-19.0000	11.0000
106	682	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
107	716	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
108	750	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
109	784	64	30	19	0.0000	-17.5500	30.0000	-19.0000	34.0000
110	818	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
111	852	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
112	886	64	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
113	2	95	23	23	0.0000	-17.5500	23.0000	-23.0000	26.0000
114	36	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
115	70	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
116	104	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
117	138	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
118	172	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
119	206	95	30	19	0.0000	-17.5500	30.0000	-19.0000	34.0000
120	240	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
121	274	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
122	308	95	23	19	0.0000	-17.5500	23.0000	-19.0000	26.0000
123	342	95	19	19	0.0000	-17.5500	19.0000	-19.0000	23.0000
124	376	95	8	27	0.0000	-17.5500	8.0000	-27.0000	11.0000
125	410	95	19	19	0.0000	-17.5500	19.0000	-19.0000	23.0000
126	444	95	23	15	0.0000	-21.5500	23.0000	-15.0000	26.0000
183	478	95	13	23	0.0000	-15.5500	13.0000	-23.0000	13.0000
8201	512	95	1	1	0.0000	-36.5500	0.0000	0.0000	13.0000
8212	546	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
8216	580	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
8217	614	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
8220	648	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
8221	682	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
8230	716	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12289	750	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12290	784	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12298	818	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12299	852	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12300	886	95	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12301	2	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12302	36	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12303	70	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12304	104	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
12305	138	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19968	172	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19977	206	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19978	240	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19979	274	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19981	308	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19982	342	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19987	376	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19988	410	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19990	444	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19992	478	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
19996	512	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20010	546	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20013	580	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20016	614	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20026	648	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20027	682	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20029	716	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20040	750	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20043	784	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20046	818	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20048	852	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20063	886	126	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20080	2	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20102	36	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20107	70	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20108	104	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20110	138	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20123	172	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20132	206	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20135	240	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20154	274	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20160	308	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20161	342	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20165	376	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20167	410	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20170	444	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20173	478	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20174	512	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20180	546	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20182	580	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20195	614	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20196	648	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20197	682	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20204	716	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20214	750	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20219	784	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20239	818	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20241	852	157	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20247	886	157	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20248	2	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20250	36	188	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20256	70	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20260	104	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20284	138	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20294	172	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20301	206	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20303	240	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20307	274	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20309	308	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20313	342	188	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20316	376	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20320	410	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20329	444	188	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20339	478	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20351	512	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20379	546	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20405	580	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20415	614	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20445	648	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20449	682	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20463	716	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20559	750	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20570	784	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20572	818	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20648	852	188	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20687	886	188	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
20806	2	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20811	36	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20828	70	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20837	104	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20840	138	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20843	172	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20851	206	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20853	240	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20854	274	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20855	308	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20869	342	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20877	376	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20882	410	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20891	444	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20892	478	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20912	512	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20914	546	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20919	580	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20934	614	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20945	648	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20975	682	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20982	716	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20986	750	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20987	784	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20992	818	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20998	852	219	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
20999	886	219	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
21015	2	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21019	36	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21021	70	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21024	104	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21033	138	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21035	172	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21040	206	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21046	240	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21050	274	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21069	308	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21147	342	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21152	376	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21160	410	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21161	444	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21170	478	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21183	512	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21253	546	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21270	580	250	29	23	-1.0000	-15.5500	29.0000	-23.0000	29.0000
21306	614	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21313	648	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21315	682	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21319	716	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21320	750	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21326	784	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21333	818	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21334	852	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21338	886	250	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21345	2	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21355	36	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21361	70	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21363	104	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21364	138	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21380	172	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21381	206	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21387	240	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21407	274	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21435	308	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21452	342	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21457	376	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21462	410	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21463	444	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21464	478	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21475	512	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21476	546	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
21478	580	281	28	23	0.0000	-15.5500	28.0000	-23.0000	28.0000
